customer_id,customer_age,gender,country,acquisition_channel,product_tier,tenure_months,monthly_spend,login_freq_monthly,feature_adoption,support_tickets_6m,nps_score,payment_failures_6m,referrals_made,days_since_login,customer_feedback,clv_12m
CUST0003008,18,Female,US,Paid Ads,Pro,53,97.92,20,0.258,1,7.0,0,0,6,Support took a while to respond but eventually resolved my issue.,1017.58
CUST0005668,50,Female,UK,Organic Search,Enterprise,15,284.45,10,0.214,2,7.0,2,2,4,Decent product for the price. A few bugs here and there.,5378.65
CUST0001528,20,Female,DE,Organic Search,Free,1,,12,0.207,6,8.0,1,1,4,Thinking about cancelling. Too many bugs and support is slow.,0.0
CUST0003333,29,Male,US,Social Media,Pro,3,79.71,9,0.382,0,,0,1,29,,1050.13
CUST0001427,29,Male,UK,Paid Ads,Pro,5,121.19,12,0.401,1,3.0,2,0,4,Cancelled my subscription last week. Not what I expected.,944.33
CUST0003534,37,Male,BR,Social Media,Pro,13,116.26,16,0.378,1,0.0,0,0,8,Cancelled my subscription last week. Not what I expected.,1197.05
CUST0001758,38,Male,US,Referral,Basic,17,27.77,14,0.947,0,6.0,0,2,30,The basic features work well. The advanced ones feel unfinished.,396.85
CUST0003217,34,Female,SG,Social Media,Basic,18,74.65,9,0.516,1,7.0,3,4,3,Not bad... I'd like to see more integrations added...,910.41
CUST0004085,20,Male,DE,Referral,Free,15,0.0,18,0.443,0,4.0,0,1,16,Had 15 support tickets in the last few months and issues are still open.,0.0
CUST0002778,43,Female,IN,Organic Search,Enterprise,7,200.03,11,0.218,0,10.0,0,0,16,Love this product... It has completely changed how I manage my finances...,4653.47
CUST0000273,54,Male,SG,Referral,Basic,10,44.81,11,0.339,2,3.0,0,1,16,Cancelled my subscription last week. Not what I expected.,553.53
CUST0000891,22,Female,US,Social Media,Basic,17,16.64,11,,1,6.0,1,0,1,Used it for 17 months now. Hasn't wowed me but gets the job done.,144.09
CUST0002686,21,Male,US,Social Media,Free,6,0.0,14,0.635,0,3.0,0,4,18,Thinking about cancelling. Too many bugs and support is slow.,7.96
CUST0006030,47,Male,DE,Paid Ads,Free,16,0.0,15,0.423,6,2.0,1,0,23,Cancelled my subscription last week. Not what I expected.,4.14
CUST0003889,20,Female,US,Organic Search,Free,16,0.0,13,0.077,0,,0,2,4,,0.0
CUST0000247,40,Female,US,Organic Search,Basic,20,20.03,12,0.217,5,6.0,0,0,1,The app crashes regularly. Completely unreliable for actual financial work.,182.46
CUST0003905,31,Male,DE,Email Campaign,Pro,56,72.83,17,0.239,2,6.0,0,1,22,"It's fine. Does what it says, nothing special.",858.51
CUST0004103,31,Male,CA,Social Media,Pro,3,136.2,15,,1,9.0,1,0,7,Switched from a competitor and never looked back. Much better value.,1371.78
CUST0000800,43,Female,UK,Referral,Pro,3,56.18,10,0.135,0,1.0,3,1,21,Poor customer service. Was on hold for 45 minutes and no resolution.,418.53
CUST0003596,40,Male,DE,Organic Search,Basic,15,24.48,14,0.371,2,5.0,0,0,16,Not bad. I'd like to see more integrations added.,264.14
CUST0004493,18,Male,US,Organic Search,Basic,7,9.83,11,,1,3.0,0,2,22,Exported my data and moving to a competitor. Disappointing experience.,153.22
CUST0006805,42,Male,SG,Paid Ads,Enterprise,6,517.86,14,0.082,0,7.0,1,0,0,Some features are behind a paywall that feels excessive.,6971.36
CUST0003405,38,Male,SG,Direct,Basic,5,44.62,8,0.263,1,10.0,0,0,4,renewal was automatic and seamless. happy to stay on the pro plan.,472.25
CUST0001348,25,Female,SG,Direct,Enterprise,2,300.44,14,0.662,0,9.0,1,0,3,The dashboard is intuitive and the reports save me hours every month.,5574.69
CUST0000904,38,Female,UK,Social Media,Basic,11,15.82,3,0.542,2,9.0,0,3,8,not bad. i'd like to see more integrations added.,263.76
CUST0005199,31,Female,US,Referral,Enterprise,5,380.87,11,0.332,0,10.0,0,0,5,Five stars. Does exactly what it promises and the team listens to feedback.,6765.41
CUST0006777,52,Male,FR,Email Campaign,Pro,5,46.56,21,0.219,4,6.0,0,2,39,Not worth the price. The competitor offers more for less.,495.02
CUST0003448,45,Female,SG,Organic Search,Basic,21,18.29,17,0.381,1,6.0,0,0,2,the basic features work well. the advanced ones feel unfinished.,218.02
CUST0003789,37,Female,UK,Organic Search,Enterprise,1,,14,,3,8.0,0,0,3,The app crashes regularly... Completely unreliable for actual financial work...,8719.75
CUST0003430,31,Male,CA,REFERRAL,Pro,15,236.4,7,0.419,1,6.0,0,0,20,Support took a while to respond but eventually resolved my issue.,2453.95
CUST0004494,52,Female,CA,Referral,Free,23,0.0,14,0.39,1,5.0,1,2,0,Support took a while to respond but eventually resolved my issue.,0.0
CUST0004372,26,Female,DE,Social Media,Free,9,0.0,21,0.574,3,7.0,0,3,9,Three billing errors in six months. Their accounting team is a mess.,0.29
CUST0001650,35,Female,US,Organic Search,Free,57,0.0,12,0.148,0,3.0,0,0,6,Had 57 support tickets in the last few months and issues are still open.,0.0
CUST0000647,44,Female,US,Direct,Enterprise,7,157.61,5,0.44,0,9.0,0,1,5,Love this product. It has completely changed how I manage my finances.,4503.19
CUST0002765,44,Female,UK,Email Campaign,Free,6,0.0,10,0.092,0,4.0,3,0,2,Not worth the price. The competitor offers more for less.,0.0
CUST0005565,27,Female,UK,Paid Ads,Free,23,0.0,15,0.451,4,7.0,0,3,2,Poor customer service. Was on hold for 45 minutes and no resolution.,0.0
CUST0005275,35,Female,CA,Organic Search,Pro,17,79.51,15,0.31,0,5.0,0,0,8,Customer service was polite but couldn't fix my problem on the first try.,836.86
CUST0003195,34,Female,CA,Paid Ads,Pro,38,68.78,17,0.427,1,6.0,0,2,22,Used it for 38 months now. Hasn't wowed me but gets the job done.,967.1
CUST0003190,18,Female,DE,Direct,Free,25,0.0,12,0.543,2,3.0,0,2,8,had 25 support tickets in the last few months and issues are still open.,3.03
CUST0005250,31,Male,CA,Referral,Pro,67,165.31,13,0.633,0,7.0,0,0,6,Decent product for the price. A few bugs here and there.,1857.33
CUST0006091,37,Male,CA,Paid Ads,Free,26,0.0,12,0.231,2,9.0,0,3,7,Some features are behind a paywall that feels excessive.,0.0
CUST0002544,28,Female,US,Organic Search,Pro,10,55.17,15,0.66,2,0.0,0,0,3,Not worth the price. The competitor offers more for less.,605.63
CUST0002388,40,Male,CA,Referral,Basic,10,22.34,16,0.671,1,9.0,0,2,6,Been using this for 10 months and it keeps getting better. Highly recommend.,339.85
CUST0001963,36,Male,US,Referral,Free,13,0.0,13,0.268,2,8.0,0,0,11,"it's fine. does what it says, nothing special.",0.0
CUST0001443,43,Male,US,Direct,Free,20,0.0,17,0.641,0,7.0,0,2,1,Used it for 20 months now. Hasn't wowed me but gets the job done.,0.0
CUST0003329,30,Male,CA,Referral,Pro,2,32.44,12,0.539,2,6.0,0,4,2,Support took a while to respond but eventually resolved my issue.,564.31
CUST0000769,44,Non-Binary,US,Paid Ads,Basic,13,19.38,12,0.196,0,7.0,1,1,14,Used it for 13 months now. Hasn't wowed me but gets the job done.,200.68
CUST0001637,44,Female,IN,Referral,Pro,7,67.86,11,0.185,3,6.0,0,1,2,The app crashes regularly. Completely unreliable for actual financial work.,743.18
CUST0003243,18,Female,DE,Referral,Free,16,0.0,14,0.42,3,10.0,0,0,6,Not worth the price. The competitor offers more for less.,0.0
CUST0001660,20,Female,SG,Organic Search,Pro,7,132.69,16,0.449,0,8.0,0,1,8,"Honestly the best fintech app I've tried. Clean interface, reliable data.",1747.76
CUST0005039,20,Female,US,Social Media,Enterprise,14,123.03,9,0.35,0,3.0,0,0,1,Exported my data and moving to a competitor. Disappointing experience.,3699.68
CUST0006639,40,Female,US,Direct,Free,8,0.0,8,0.352,1,6.0,0,1,2,Average experience... The mobile app needs work...,0.0
CUST0004339,23,Female,AU,Paid Ads,Free,11,0.0,13,0.389,0,9.0,0,2,6,Five stars. Does exactly what it promises and the team listens to feedback.,0.0
CUST0000174,34,Male,US,Social Media,Free,24,0.0,11,0.638,0,7.0,0,1,2,the basic features work well. the advanced ones feel unfinished.,0.0
CUST0001393,34,Female,IN,Email Campaign,Enterprise,5,967.7,15,0.215,3,3.0,0,2,17,Three billing errors in six months. Their accounting team is a mess.,14700.97
CUST0006172,27,Female,US,Email Campaign,Pro,4,56.25,8,0.284,2,7.0,0,3,11,Not bad. I'd like to see more integrations added.,847.51
CUST0003713,18,Female,BR,Paid Ads,Pro,7,101.68,11,0.245,1,10.0,0,1,1,Been using this for 7 months and it keeps getting better. Highly recommend.,1285.07
CUST0001451,29,Male,IN,Direct,Basic,34,15.59,12,0.413,2,4.0,0,0,1,Poor customer service. Was on hold for 45 minutes and no resolution.,184.85
CUST0002459,18,Female,US,Social Media,Pro,12,59.5,14,0.406,2,8.0,0,0,1,average experience. the mobile app needs work.,708.15
CUST0005224,56,Female,US,Email Campaign,Free,15,0.0,6,0.401,2,1.0,0,0,26,Not worth the price. The competitor offers more for less.,0.0
CUST0002908,23,Female,AU,Paid Ads,Basic,7,12.16,13,0.47,0,10.0,0,0,1,Switched from a competitor and never looked back. Much better value.,141.26
CUST0000120,51,Female,IN,Social Media,Pro,3,201.81,17,0.372,3,7.0,0,2,6,Not worth the price. The competitor offers more for less.,2629.76
CUST0001205,39,Female,MX,Organic Search,Enterprise,10,103.38,10,0.663,0,6.0,1,0,2,Decent product for the price. A few bugs here and there.,3365.49
CUST0003694,38,Female,US,Organic Search,Pro,9,66.13,13,0.434,0,7.0,0,1,5,Customer service was polite but couldn't fix my problem on the first try.,788.68
CUST0006316,27,Male,BR,Paid Ads,Pro,31,45.21,9,0.241,1,6.0,0,0,8,Average experience. The mobile app needs work.,492.26
CUST0001195,29,Male,US,Paid Ads,Basic,11,29.96,11,0.186,4,6.0,0,0,33,Had 11 support tickets in the last few months and issues are still open.,237.33
CUST0003527,28,Female,MX,Direct,Basic,2,16.94,11,0.467,2,5.0,0,3,2,Not bad. I'd like to see more integrations added.,257.19
CUST0005518,39,Female,CA,Social Media,Pro,9,60.64,13,0.647,2,8.0,0,3,4,Some features are behind a paywall that feels excessive.,1003.29
CUST0005483,29,Female,FR,Direct,Basic,26,26.1,12,0.423,1,6.0,2,1,5,"It's fine. Does what it says, nothing special.",251.35
CUST0003111,34,Female,US,Paid Ads,Basic,47,21.8,13,0.733,1,4.0,0,0,10,not worth the price. the competitor offers more for less.,252.12
CUST0006287,48,Female,AU,Social Media,Free,15,0.0,11,0.437,1,0.0,0,3,14,Poor customer service. Was on hold for 45 minutes and no resolution.,0.0
CUST0001407,45,Female,CA,Direct,Basic,56,33.94,9,0.898,2,7.0,2,2,1,Customer service was polite but couldn't fix my problem on the first try.,385.1
CUST0003830,38,Male,AU,Direct,Basic,1,,10,0.294,1,,0,0,5,,118.61
CUST0001696,35,Non-Binary,US,Paid Ads,Basic,84,11.59,13,0.406,1,5.0,1,0,0,Support took a while to respond but eventually resolved my issue.,74.83
CUST0005436,34,Male,MX,Email Campaign,Free,45,0.0,10,,3,8.0,0,1,20,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0005720,18,Female,UK,Paid Ads,Free,40,0.0,12,0.745,2,7.0,0,0,2,Works okay most of the time. Had a couple of outages last month.,0.0
CUST0002406,28,Female,US,Social Media,Basic,2,62.01,13,0.869,0,2.0,0,1,7,Way too expensive for what you get. Downgrading to the free tier.,807.52
CUST0005314,47,Male,US,Paid Ads,Free,31,0.0,15,0.551,2,8.0,0,2,18,"It's fine. Does what it says, nothing special.",3.55
CUST0006893,37,Female,CA,Paid Ads,Basic,47,20.47,10,0.449,5,4.0,0,1,3,Poor customer service. Was on hold for 45 minutes and no resolution.,255.66
CUST0003677,48,Male,CA,Social Media,Pro,7,212.06,15,0.72,6,10.0,1,0,1,cancelled my subscription last week. not what i expected.,2034.48
CUST0000036,51,Female,UK,Referral,Free,27,0.0,12,0.571,1,8.0,0,0,5,The dashboard is intuitive and the reports save me hours every month.,9.99
CUST0001807,18,Male,US,Organic Search,Basic,34,16.73,9,0.369,6,8.0,0,2,13,had 34 support tickets in the last few months and issues are still open.,231.81
CUST0002108,26,Male,UK,Direct,Enterprise,6,634.99,11,0.72,0,8.0,1,0,6,Love this product. It has completely changed how I manage my finances.,8988.52
CUST0004159,24,Male,UK,Direct,Free,52,0.0,21,0.361,0,10.0,2,1,30,Love this product... It has completely changed how I manage my finances...,8.72
CUST0000500,21,Male,UK,Referral,Free,7,0.0,14,0.555,1,1.0,0,1,35,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0004135,35,Female,UK,Referral,Free,19,0.0,8,0.057,4,8.0,1,0,12,The app crashes regularly. Completely unreliable for actual financial work.,0.0
CUST0006868,47,Male,DE,Paid Ads,Pro,7,97.42,9,0.346,1,10.0,0,0,30,Five stars. Does exactly what it promises and the team listens to feedback.,1133.0
CUST0003500,25,Male,US,Paid Ads,Basic,22,38.82,10,0.763,0,3.0,1,0,26,Cancelled my subscription last week. Not what I expected.,366.87
CUST0002542,26,Non-Binary,IN,Paid Ads,Free,8,0.0,12,0.732,2,1.0,0,0,1,Not worth the price. The competitor offers more for less.,0.0
CUST0002253,23,Female,US,Referral,Pro,11,88.59,11,0.171,1,0.0,0,0,10,the app crashes regularly. completely unreliable for actual financial work.,948.17
CUST0003721,49,Female,AU,Paid Ads,Pro,4,323.47,15,0.49,0,5.0,0,1,3,Support took a while to respond but eventually resolved my issue.,3987.09
CUST0001534,41,Female,US,Organic Search,Free,22,0.0,8,0.451,3,5.0,0,2,1,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0005255,36,Male,UK,Direct,Basic,15,19.78,11,0.266,2,9.0,2,0,24,Decent product for the price. A few bugs here and there.,165.63
CUST0001879,26,Female,US,Social Media,Pro,2,94.56,10,0.287,0,,3,0,1,,671.37
CUST0006218,18,Female,US,Organic Search,Pro,52,259.43,12,0.369,1,8.0,1,0,5,super easy to use and the customer support team is always helpful.,2497.96
CUST0006066,53,Female,BR,Social Media,Basic,23,34.21,20,0.313,0,,2,3,22,,437.07
CUST0000250,24,Female,UK,Paid Ads,Basic,12,18.9,8,0.524,0,0.0,0,0,13,not worth the price. the competitor offers more for less.,194.15
CUST0000239,29,Female,IN,Paid Ads,Basic,31,18.94,10,0.04,0,8.0,1,1,11,The dashboard is intuitive and the reports save me hours every month...,214.04
CUST0002594,34,Female,BR,Social Media,Pro,18,198.91,13,0.44,3,1.0,0,0,4,The app crashes regularly. Completely unreliable for actual financial work.,1947.8
CUST0000348,45,Female,UK,Paid Ads,Pro,4,57.45,9,0.345,1,9.0,2,1,11,Renewal was automatic and seamless. Happy to stay on the Pro plan.,601.54
CUST0003523,35,Female,US,Referral,Free,46,0.0,24,0.377,0,9.0,0,1,8,Been using this for 46 months and it keeps getting better. Highly recommend.,11.62
CUST0000564,33,Male,SG,Organic Search,Basic,37,16.4,12,,0,9.0,0,0,7,Renewal was automatic and seamless... Happy to stay on the Pro plan...,191.78
CUST0001443,43,Male,US,Direct,Free,20,0.0,17,0.641,0,7.0,0,2,1,Used it for 20 months now. Hasn't wowed me but gets the job done.,0.0
CUST0004045,42,Male,US,Direct,Free,3,0.0,10,0.237,1,9.0,0,0,3,switched from a competitor and never looked back... much better value...,3.87
CUST0001935,39,Male,UK,Organic Search,Basic,2,20.01,14,0.667,0,5.0,0,0,16,Works okay most of the time... Had a couple of outages last month...,219.87
CUST0002133,37,Male,IN,Social Media,Basic,45,13.38,26,0.312,1,10.0,1,0,18,Love this product. It has completely changed how I manage my finances.,143.12
CUST0000455,60,Female,UK,Paid Ads,Pro,19,97.36,14,0.467,2,9.0,1,3,5,"It's fine. Does what it says, nothing special.",1448.74
CUST0002901,32,Male,US,Organic Search,Enterprise,1,,11,0.253,1,9.0,0,0,0,Switched from a competitor and never looked back. Much better value.,5381.96
CUST0000271,29,Male,UK,Paid Ads,Free,29,0.0,12,0.382,0,2.0,0,1,5,three billing errors in six months. their accounting team is a mess.,1.55
CUST0002365,30,Male,CA,Referral,Basic,14,18.76,16,0.605,6,10.0,1,1,1,Three billing errors in six months. Their accounting team is a mess.,209.55
CUST0002905,35,Female,DE,Paid Ads,Free,15,0.0,13,0.056,0,6.0,0,0,0,Used it for 15 months now... Hasn't wowed me but gets the job done...,5.46
CUST0000305,19,Male,FR,Social Media,Enterprise,26,282.45,15,0.566,5,8.0,1,0,16,The app crashes regularly. Completely unreliable for actual financial work.,5148.74
CUST0006799,31,Female,DE,Email Campaign,Free,12,0.0,19,0.072,1,6.0,3,4,0,Used it for 12 months now. Hasn't wowed me but gets the job done.,0.0
CUST0006137,38,Male,DE,Social Media,Basic,9,14.77,12,0.281,1,,0,1,18,,187.51
CUST0001088,18,Male,IN,Direct,PRO,19,307.04,16,0.759,0,8.0,0,0,1,Renewal was automatic and seamless. Happy to stay on the Pro plan.,6182.8
CUST0000638,42,Female,BR,Social Media,Basic,25,22.1,6,0.183,6,5.0,2,0,19,Thinking about cancelling. Too many bugs and support is slow.,153.38
CUST0002166,38,Male,CA,Referral,Enterprise,5,296.47,19,0.498,2,10.0,0,0,4,not bad. i'd like to see more integrations added.,5918.32
CUST0003315,45,Male,US,Organic Search,Basic,11,34.89,11,,5,7.0,1,0,12,Cancelled my subscription last week. Not what I expected.,272.85
CUST0001031,46,Male,SG,Organic Search,Enterprise,9,806.83,9,0.271,1,8.0,0,0,14,Super easy to use and the customer support team is always helpful.,11860.44
CUST0000225,28,Non-Binary,UK,Paid Ads,Basic,30,45.41,15,0.346,1,5.0,0,1,2,Customer service was polite but couldn't fix my problem on the first try...,546.74
CUST0005087,45,Male,CA,Referral,Free,7,0.0,7,0.602,4,5.0,2,2,22,Cancelled my subscription last week. Not what I expected.,16.37
CUST0002936,24,Male,UK,Referral,Free,58,0.0,7,0.561,1,8.0,0,1,10,Great product. The new features they added last quarter are excellent.,0.0
CUST0005800,22,Male,US,Organic Search,Pro,10,181.15,5,0.382,1,9.0,0,0,26,Five stars. Does exactly what it promises and the team listens to feedback.,2152.41
CUST0006722,39,Female,US,Paid Ads,Pro,57,178.03,6,0.393,3,7.0,1,3,2,Cancelled my subscription last week. Not what I expected.,2223.48
CUST0006514,20,Female,DE,Organic Search,Free,4,0.0,11,0.259,0,5.0,3,0,2,Not bad. I'd like to see more integrations added.,19.74
CUST0002552,31,Male,UK,Email Campaign,Basic,1,,14,0.54,0,9.0,0,0,6,The dashboard is intuitive and the reports save me hours every month.,477.44
CUST0001679,49,Male,FR,Paid Ads,Enterprise,6,130.35,6,0.41,0,4.0,0,0,4,cancelled my subscription last week. not what i expected.,3816.2
CUST0006574,39,Female,US,Referral,Free,8,0.0,13,0.419,0,5.0,1,1,12,The basic features work well. The advanced ones feel unfinished.,0.0
CUST0004730,54,Female,DE,Referral,Pro,52,110.19,12,0.518,3,,1,0,1,,1040.86
CUST0003238,25,Male,US,Referral,Pro,1,,16,,0,1.0,2,0,5,Not worth the price... The competitor offers more for less...,458.49
CUST0003931,42,Female,MX,Organic Search,Basic,54,45.58,12,0.155,4,10.0,0,2,15,Thinking about cancelling. Too many bugs and support is slow.,627.28
CUST0002029,31,Female,US,Referral,Pro,23,95.03,16,0.225,1,9.0,0,0,30,Switched from a competitor and never looked back... Much better value...,1104.1
CUST0006800,52,Male,US,Organic Search,Free,19,0.0,17,,0,,0,2,4,,0.0
CUST0005119,19,Male,US,Referral,Enterprise,43,329.95,15,0.512,0,10.0,1,4,12,The dashboard is intuitive and the reports save me hours every month.,7786.87
